entity_id,company_name,ssn_tax_id,address_line1,country_code,duns
ENR_001,Amazoon Enterprises,13131313,150 Eutare Street,US,1155798
ENR_002,Amazaan Solutions,13131313,150 Future Street,US,1155784
ENR_003,Amazoon LLC,13131313,150 Eutare Street,US,1155793
ENR_004,Amazon Corporation,13131313,150 Future Street,US,1155783
ENR_005,Amazoon Company Limited,13131313,150 Eutare Street,US,1155788
ENR_006,Amazan Company,13131313,150 Future Street,US,1155792
ENR_007,Amazxyo Services,13131313,150 Eutucce St,US,1155794
ENR_008,Amazxyo,13131313,150 Eutucce St,US,1155797
ENR_009,The Amazoon,13131313,150 Eutare Street,US,1155785
ENR_010,The Amazon Group,13131313,150 Future Street,US,1155791
ENR_011,Amazaan Holdings,13131313,150 Future Street,US,1155796
ENR_012,Amazaan Partners,13131313,150 Future Street,US,1155789
ENR_013,Amazan Capital,13131313,150 Future Street,US,1155780
ENR_014,Amazxyo Enterprises,13131313,150 Eutucce St,US,1155790
ENR_015,Amazoon Solutions,13131313,150 Future Street,US,1155781
NEG_001,Northwind Logistics Group,13131313,150 Future Street,US,1155788
NEG_002,Harbor & Pine Capital,13131313,150 Future Street,US,1155795
NEG_003,Summit Health Partners,13131313,150 Future Street,US,1155789
NEG_004,Blue Harbor Foods Ltd,13131313,150 Eutare Street,US,1155796
NEG_005,Crestview Telecom Holdings,13131313,150 Future Street,US,1155797
